tester_name,predicted_label,left_angle,right_angle,x11,y11,x12,y12,x23,y23,x24,y24,x25,y25,x26,y26
A,0,172.05917739338852,171.2118037929068,0.6017656326293945,0.199372798204422,0.4829742908477783,0.18859216570854187,0.5621698498725891,0.5117490887641907,0.4859853684902191,0.49978017807006836,0.5525198578834534,0.7093314528465271,0.4726124107837677,0.6827138662338257
A,0,171.1258511392172,171.0871226576254,0.6000469326972961,0.19672346115112305,0.4801556468009949,0.18866297602653503,0.5601406097412109,0.5112026333808899,0.48509475588798523,0.49928292632102966,0.5522711277008057,0.7093685269355774,0.47075194120407104,0.6927663087844849
A,0,169.46428769090784,172.557653196839,0.5888859629631042,0.20929446816444397,0.46871697902679443,0.1946222484111786,0.5535144805908203,0.5218780040740967,0.47795453667640686,0.5117340683937073,0.5523049235343933,0.7273316979408264,0.4690854549407959,0.7091207504272461
A,0,169.46428769090784,172.557653196839,0.5888859629631042,0.20929446816444397,0.46871697902679443,0.1946222484111786,0.5535144805908203,0.5218780040740967,0.47795453667640686,0.5117340683937073,0.5523049235343933,0.7273316979408264,0.4690854549407959,0.7091207504272461
A,0,169.18060159802127,169.4837460750642,0.580752968788147,0.2044471800327301,0.4563790261745453,0.19361138343811035,0.5472819209098816,0.5166671276092529,0.4728069603443146,0.509688675403595,0.5470411777496338,0.7182103395462036,0.4630347788333893,0.7066258788108826
A,0,169.62535632488058,170.77116143381022,0.5813166499137878,0.20338699221611023,0.4572446644306183,0.19293120503425598,0.5463587045669556,0.5206037163734436,0.47076088190078735,0.513153612613678,0.5448744297027588,0.722001314163208,0.46039822697639465,0.719069242477417
A,0,167.47794193246907,169.53914848802523,0.5819729566574097,0.2080264389514923,0.45548903942108154,0.1993047297000885,0.5450514554977417,0.5226899981498718,0.469736248254776,0.5158576965332031,0.546305775642395,0.7163291573524475,0.4585607349872589,0.7159037590026855
A,0,170.09295182507404,169.9408056335693,0.5829848647117615,0.2023112177848816,0.45748966932296753,0.1978955864906311,0.5482432842254639,0.5197275876998901,0.47345298528671265,0.5139824151992798,0.5458128452301025,0.7169706225395203,0.464253693819046,0.7127501368522644
A,0,171.1289212167302,168.5061483784819,0.5833787322044373,0.2082555592060089,0.4599739611148834,0.20107778906822205,0.5508155822753906,0.5287863612174988,0.4770670533180237,0.5201174020767212,0.5488283634185791,0.7288103103637695,0.4650411903858185,0.7172222137451172
A,0,172.17379973179166,172.85444121924988,0.5875505208969116,0.21292465925216675,0.46462538838386536,0.19591468572616577,0.5541067123413086,0.5274513959884644,0.4774295687675476,0.5211815237998962,0.5488767623901367,0.7164345979690552,0.47196075320243835,0.7071411609649658
